"","country","year","indicator","value","zscore_orig","zscore"
"250","Brazil",2014,"SL.UEM.TOTL.ZS",6.80000019073486,-0.21267018432759,0.21267018432759
"251","Brazil",2014,"SP.POP.GROW",0.886360083057745,-0.115961846066066,-0.115961846066066
"252","Brazil",2014,"SP.POP.TOTL",206077898,0.459324121575785,0.459324121575785
"253","Brazil",2013,"ST.INT.ARVL",5813000,-0.484157507373475,-0.484157507373475
"254","Brazil",2013,"ST.INT.RCPT.XP.ZS",2.49714576345937,-0.857876554792132,-0.857876554792132
"255","Brazil",2013,"TX.VAL.TECH.CD",8391851904,-0.291924945499772,-0.291924945499772
"256","Brazil",2013,"TX.VAL.TECH.MF.ZS",9.63455019027836,-0.27827992324933,-0.27827992324933
"257","Bulgaria",2014,"AG.LND.TOTL.K2",108560,-0.477614887023656,-0.477614887023656
"258","Bulgaria",2014,"EN.POP.DNST",66.5432756079587,-0.192268926312795,-0.192268926312795
"259","Bulgaria",2008,"ER.BDV.TOTL.XQ",0.809199318568995,-0.61834808838053,-0.61834808838053
"260","Bulgaria",2014,"FB.CBK.BRCH.P5",60.3269269642992,0.88923492472408,0.88923492472408
"261","Bulgaria",2014,"FP.CPI.TOTL.ZG",-1.41812266154135,-1.35942757652057,1.35942757652057
"262","Bulgaria",2012,"GC.TAX.YPKG.ZS",24.7807599092989,-1.04540930839562,1.04540930839562
"263","Bulgaria",2015,"IC.BUS.DISC.XQ",10,1.34112293132623,1.34112293132623
"264","Bulgaria",2015,"IC.BUS.EASE.XQ",38,-0.546420478142662,0.546420478142662
"265","Bulgaria",2014,"IC.BUS.NDNS.ZS",8.86,1.3859373314818,1.3859373314818
"266","Bulgaria",2015,"IC.ISV.DURS",3.3,1.05238292272326,-1.05238292272326
"267","Bulgaria",2015,"IC.LGL.CRED.XQ",9,1.17377591031789,1.17377591031789
"268","Bulgaria",2015,"IC.REG.DURS",18,0.208075620931967,-0.208075620931967
"269","Bulgaria",2015,"IC.REG.PROC",4,-0.802570091015407,0.802570091015407
"270","Bulgaria",2015,"IC.TAX.PAYM",14,-0.185724262507716,0.185724262507716
"271","Bulgaria",2015,"IC.WRH.PROC",16,0.26674557862285,-0.26674557862285
"272","Bulgaria",2014,"IS.AIR.PSGR",1068274.43064104,-0.436629374049242,-0.436629374049242
"273","Bulgaria",2014,"IS.RRS.GOOD.MT.K6",2695,-0.323991411204044,-0.323991411204044
"274","Bulgaria",2014,"LP.LPI.TIME.XQ",4.037054,0.769131193930436,0.769131193930436
"275","Bulgaria",2014,"MS.MIL.XPND.CN",1234500000,-0.275048964491293,-0.275048964491293
"276","Bulgaria",2014,"MS.MIL.XPND.GD.ZS",1.4764577290212,-0.3404855611029,-0.3404855611029
"277","Bulgaria",2014,"NY.GDP.MKTP.CD",56717054673.7214,-0.420223475003406,-0.420223475003406
"278","Bulgaria",2014,"NY.GDP.PCAP.CD",7851.26542804234,-0.621537442672075,-0.621537442672075
"279","Bulgaria",2014,"NY.GDP.PCAP.PP.CD",16616.9744238267,-0.506101070120351,-0.506101070120351
"280","Bulgaria",2011,"SE.ADT.LITR.ZS",98.3524475097656,0.660128758651559,0.660128758651559
